date,item_id,item_name,units_sold,stockout_flag,is_weekend,is_rainy,lag_1,lag_7,rolling_7_avg
2026-01-26,M02,Mie Goreng Ayam,69,0,0,0,50.0,74.0,61.714285714285715
2026-01-27,M02,Mie Goreng Ayam,48,1,0,0,69.0,64.0,61.0
2026-01-28,M02,Mie Goreng Ayam,57,0,0,0,48.0,67.0,58.714285714285715
2026-01-29,M02,Mie Goreng Ayam,66,0,0,0,57.0,61.0,57.285714285714285
2026-01-30,M02,Mie Goreng Ayam,65,0,0,0,66.0,63.0,58.0
2026-01-31,M02,Mie Goreng Ayam,54,1,1,1,65.0,53.0,58.285714285714285
2026-02-01,M02,Mie Goreng Ayam,91,0,1,0,54.0,50.0,58.42857142857143
2026-02-02,M02,Mie Goreng Ayam,48,1,0,0,91.0,69.0,64.28571428571429
2026-02-03,M02,Mie Goreng Ayam,78,0,0,0,48.0,48.0,61.285714285714285
2026-02-04,M02,Mie Goreng Ayam,66,0,0,1,78.0,57.0,65.57142857142857
2026-02-05,M02,Mie Goreng Ayam,40,0,0,0,66.0,66.0,66.85714285714286
2026-02-06,M02,Mie Goreng Ayam,58,0,0,0,40.0,65.0,63.142857142857146
2026-02-07,M02,Mie Goreng Ayam,87,0,1,0,58.0,54.0,62.142857142857146
2026-02-08,M02,Mie Goreng Ayam,79,0,1,0,87.0,91.0,66.85714285714286
2026-02-09,M02,Mie Goreng Ayam,79,0,0,0,79.0,48.0,65.14285714285714
2026-02-10,M02,Mie Goreng Ayam,63,0,0,0,79.0,78.0,69.57142857142857
2026-02-11,M02,Mie Goreng Ayam,78,0,0,0,63.0,66.0,67.42857142857143
2026-02-12,M02,Mie Goreng Ayam,87,0,0,0,78.0,40.0,69.14285714285714
2026-02-13,M02,Mie Goreng Ayam,61,0,0,1,87.0,58.0,75.85714285714286
2026-02-14,M02,Mie Goreng Ayam,70,0,1,1,61.0,87.0,76.28571428571429
2026-02-15,M02,Mie Goreng Ayam,98,0,1,0,70.0,79.0,73.85714285714286
2026-02-16,M02,Mie Goreng Ayam,49,0,0,1,98.0,79.0,76.57142857142857
2026-02-17,M02,Mie Goreng Ayam,61,0,0,0,49.0,63.0,72.28571428571429
2026-02-18,M02,Mie Goreng Ayam,69,0,0,0,61.0,78.0,72.0
2026-02-19,M02,Mie Goreng Ayam,60,1,0,0,69.0,87.0,70.71428571428571
2026-02-20,M02,Mie Goreng Ayam,79,0,0,1,60.0,61.0,66.85714285714286
2026-02-21,M02,Mie Goreng Ayam,81,0,1,1,79.0,70.0,69.42857142857143
2026-02-22,M02,Mie Goreng Ayam,92,0,1,0,81.0,98.0,71.0
2026-02-23,M02,Mie Goreng Ayam,81,0,0,0,92.0,49.0,70.14285714285714
2026-02-24,M02,Mie Goreng Ayam,47,0,0,1,81.0,61.0,74.71428571428571
2026-02-25,M02,Mie Goreng Ayam,50,0,0,1,47.0,69.0,72.71428571428571
2026-02-26,M02,Mie Goreng Ayam,97,0,0,0,50.0,60.0,70.0
2026-02-27,M02,Mie Goreng Ayam,63,0,0,0,97.0,79.0,75.28571428571429
2026-02-28,M02,Mie Goreng Ayam,91,0,1,0,63.0,81.0,73.0
2026-03-01,M02,Mie Goreng Ayam,79,0,1,0,91.0,92.0,74.42857142857143
2026-03-02,M02,Mie Goreng Ayam,77,0,0,0,79.0,81.0,72.57142857142857
2026-03-03,M02,Mie Goreng Ayam,90,0,0,0,77.0,47.0,72.0
2026-03-04,M02,Mie Goreng Ayam,63,0,0,0,90.0,50.0,78.14285714285714
2026-03-05,M02,Mie Goreng Ayam,69,0,0,0,63.0,97.0,80.0
2026-03-06,M02,Mie Goreng Ayam,72,0,0,0,69.0,63.0,76.0
2026-03-07,M02,Mie Goreng Ayam,96,0,1,0,72.0,91.0,77.28571428571429
2026-03-08,M02,Mie Goreng Ayam,89,0,1,0,96.0,79.0,78.0
2026-03-09,M02,Mie Goreng Ayam,66,0,0,1,89.0,77.0,79.42857142857143
2026-03-10,M02,Mie Goreng Ayam,73,0,0,0,66.0,90.0,77.85714285714286
2026-03-11,M02,Mie Goreng Ayam,47,0,0,1,73.0,63.0,75.42857142857143
2026-03-12,M02,Mie Goreng Ayam,58,0,0,0,47.0,69.0,73.14285714285714
2026-03-13,M02,Mie Goreng Ayam,84,0,0,0,58.0,72.0,71.57142857142857
2026-03-14,M02,Mie Goreng Ayam,87,0,1,0,84.0,96.0,73.28571428571429
2026-03-15,M02,Mie Goreng Ayam,88,0,1,1,87.0,89.0,72.0
2026-03-16,M02,Mie Goreng Ayam,78,0,0,0,88.0,66.0,71.85714285714286
2026-03-17,M02,Mie Goreng Ayam,75,0,0,0,78.0,73.0,73.57142857142857
2026-03-18,M02,Mie Goreng Ayam,74,0,0,0,75.0,47.0,73.85714285714286
2026-03-19,M02,Mie Goreng Ayam,76,0,0,0,74.0,58.0,77.71428571428571
2026-03-20,M02,Mie Goreng Ayam,67,0,0,1,76.0,84.0,80.28571428571429
2026-03-21,M02,Mie Goreng Ayam,78,0,1,0,67.0,87.0,77.85714285714286
2026-03-22,M02,Mie Goreng Ayam,89,0,1,1,78.0,88.0,76.57142857142857
2026-03-23,M02,Mie Goreng Ayam,64,0,0,1,89.0,78.0,76.71428571428571
2026-03-24,M02,Mie Goreng Ayam,89,0,0,0,64.0,75.0,74.71428571428571
2026-03-25,M02,Mie Goreng Ayam,68,0,0,0,89.0,74.0,76.71428571428571
2026-03-26,M02,Mie Goreng Ayam,68,0,0,0,68.0,76.0,75.85714285714286
2026-03-27,M02,Mie Goreng Ayam,86,0,0,0,68.0,67.0,74.71428571428571
2026-03-28,M02,Mie Goreng Ayam,62,1,1,1,86.0,78.0,77.42857142857143
2026-03-29,M02,Mie Goreng Ayam,91,0,1,0,62.0,89.0,75.14285714285714
2026-03-30,M02,Mie Goreng Ayam,60,0,0,1,91.0,64.0,75.42857142857143
2026-03-31,M02,Mie Goreng Ayam,66,0,0,0,60.0,89.0,74.85714285714286
2026-04-01,M02,Mie Goreng Ayam,75,0,0,0,66.0,68.0,71.57142857142857
2026-04-02,M02,Mie Goreng Ayam,75,0,0,0,75.0,68.0,72.57142857142857
2026-04-03,M02,Mie Goreng Ayam,42,1,0,0,75.0,86.0,73.57142857142857
2026-04-04,M02,Mie Goreng Ayam,94,0,1,0,42.0,62.0,67.28571428571429
2026-04-05,M02,Mie Goreng Ayam,106,0,1,0,94.0,91.0,71.85714285714286
2026-04-06,M02,Mie Goreng Ayam,82,0,0,0,106.0,60.0,74.0
2026-04-07,M02,Mie Goreng Ayam,51,0,0,1,82.0,66.0,77.14285714285714
2026-04-08,M02,Mie Goreng Ayam,84,0,0,0,51.0,75.0,75.0
2026-04-09,M02,Mie Goreng Ayam,73,0,0,0,84.0,75.0,76.28571428571429
2026-04-10,M02,Mie Goreng Ayam,83,0,0,0,73.0,42.0,76.0
2026-04-11,M02,Mie Goreng Ayam,84,0,1,0,83.0,94.0,81.85714285714286
2026-04-12,M02,Mie Goreng Ayam,97,0,1,0,84.0,106.0,80.42857142857143
2026-04-13,M02,Mie Goreng Ayam,91,0,0,0,97.0,82.0,79.14285714285714
2026-04-14,M02,Mie Goreng Ayam,61,0,0,1,91.0,51.0,80.42857142857143
2026-04-15,M02,Mie Goreng Ayam,67,0,0,1,61.0,84.0,81.85714285714286
2026-04-16,M02,Mie Goreng Ayam,89,0,0,0,67.0,73.0,79.42857142857143
2026-04-17,M02,Mie Goreng Ayam,70,0,0,0,89.0,83.0,81.71428571428571
2026-04-18,M02,Mie Goreng Ayam,100,0,1,1,70.0,84.0,79.85714285714286
2026-04-19,M02,Mie Goreng Ayam,73,0,1,1,100.0,97.0,82.14285714285714
2026-04-20,M02,Mie Goreng Ayam,90,0,0,0,73.0,91.0,78.71428571428571
2026-04-21,M02,Mie Goreng Ayam,31,1,0,1,90.0,61.0,78.57142857142857
2026-04-22,M02,Mie Goreng Ayam,49,0,0,1,31.0,67.0,74.28571428571429
2026-04-23,M02,Mie Goreng Ayam,55,0,0,0,49.0,89.0,71.71428571428571
2026-04-24,M02,Mie Goreng Ayam,56,1,0,0,55.0,70.0,66.85714285714286
2026-04-25,M02,Mie Goreng Ayam,65,0,1,1,56.0,100.0,64.85714285714286
2026-04-26,M02,Mie Goreng Ayam,85,0,1,1,65.0,73.0,59.857142857142854
2026-04-27,M02,Mie Goreng Ayam,71,0,0,0,85.0,90.0,61.57142857142857
2026-04-28,M02,Mie Goreng Ayam,73,0,0,0,71.0,31.0,58.857142857142854
2026-04-29,M02,Mie Goreng Ayam,57,1,0,0,73.0,49.0,64.85714285714286
2026-04-30,M02,Mie Goreng Ayam,48,0,0,1,57.0,55.0,66.0
2026-05-01,M02,Mie Goreng Ayam,88,0,0,0,48.0,56.0,65.0
2026-05-02,M02,Mie Goreng Ayam,115,0,1,0,88.0,65.0,69.57142857142857
2026-05-03,M02,Mie Goreng Ayam,80,0,1,1,115.0,85.0,76.71428571428571
2026-05-04,M02,Mie Goreng Ayam,68,0,0,1,80.0,71.0,76.0
2026-05-05,M02,Mie Goreng Ayam,57,1,0,0,68.0,73.0,75.57142857142857
2026-05-06,M02,Mie Goreng Ayam,74,0,0,0,57.0,57.0,73.28571428571429
2026-05-07,M02,Mie Goreng Ayam,79,0,0,0,74.0,48.0,75.71428571428571
2026-05-08,M02,Mie Goreng Ayam,79,0,0,0,79.0,88.0,80.14285714285714
2026-05-09,M02,Mie Goreng Ayam,72,0,1,1,79.0,115.0,78.85714285714286
2026-05-10,M02,Mie Goreng Ayam,98,0,1,0,72.0,80.0,72.71428571428571
2026-05-11,M02,Mie Goreng Ayam,48,1,0,0,98.0,68.0,75.28571428571429
2026-05-12,M02,Mie Goreng Ayam,73,0,0,0,48.0,57.0,72.42857142857143
2026-05-13,M02,Mie Goreng Ayam,55,0,0,0,73.0,74.0,74.71428571428571
2026-05-14,M02,Mie Goreng Ayam,71,0,0,0,55.0,79.0,72.0
2026-05-15,M02,Mie Goreng Ayam,85,0,0,0,71.0,79.0,70.85714285714286
2026-05-16,M02,Mie Goreng Ayam,67,0,1,1,85.0,72.0,71.71428571428571
2026-05-17,M02,Mie Goreng Ayam,101,0,1,0,67.0,98.0,71.0
2026-05-18,M02,Mie Goreng Ayam,52,0,0,0,101.0,48.0,71.42857142857143
2026-05-19,M02,Mie Goreng Ayam,68,0,0,1,52.0,73.0,72.0
2026-05-20,M02,Mie Goreng Ayam,73,0,0,0,68.0,55.0,71.28571428571429
2026-05-21,M02,Mie Goreng Ayam,54,0,0,1,73.0,71.0,73.85714285714286
2026-05-22,M02,Mie Goreng Ayam,68,0,0,0,54.0,85.0,71.42857142857143
2026-05-23,M02,Mie Goreng Ayam,68,0,1,0,68.0,67.0,69.0
2026-05-24,M02,Mie Goreng Ayam,67,0,1,1,68.0,101.0,69.14285714285714
2026-05-25,M02,Mie Goreng Ayam,51,1,0,0,67.0,52.0,64.28571428571429
2026-05-26,M02,Mie Goreng Ayam,49,1,0,0,51.0,68.0,64.14285714285714
2026-05-27,M02,Mie Goreng Ayam,44,0,0,1,49.0,73.0,61.42857142857143
2026-05-28,M02,Mie Goreng Ayam,80,0,0,0,44.0,54.0,57.285714285714285
2026-05-29,M02,Mie Goreng Ayam,81,0,0,0,80.0,68.0,61.0
2026-05-30,M02,Mie Goreng Ayam,101,0,1,0,81.0,68.0,62.857142857142854
2026-05-31,M02,Mie Goreng Ayam,85,0,1,1,101.0,67.0,67.57142857142857
2026-06-01,M02,Mie Goreng Ayam,62,0,0,0,85.0,51.0,70.14285714285714
2026-06-02,M02,Mie Goreng Ayam,51,1,0,0,62.0,49.0,71.71428571428571
2026-06-03,M02,Mie Goreng Ayam,45,0,0,1,51.0,44.0,72.0
2026-06-04,M02,Mie Goreng Ayam,47,1,0,0,45.0,80.0,72.14285714285714
2026-06-05,M02,Mie Goreng Ayam,54,0,0,0,47.0,81.0,67.42857142857143
2026-06-06,M02,Mie Goreng Ayam,89,0,1,0,54.0,101.0,63.57142857142857
2026-06-07,M02,Mie Goreng Ayam,69,0,1,1,89.0,85.0,61.857142857142854
2026-06-08,M02,Mie Goreng Ayam,65,0,0,1,69.0,62.0,59.57142857142857
2026-06-09,M02,Mie Goreng Ayam,86,0,0,0,65.0,51.0,60.0
2026-06-10,M02,Mie Goreng Ayam,86,0,0,0,86.0,45.0,65.0
2026-06-11,M02,Mie Goreng Ayam,58,0,0,1,86.0,47.0,70.85714285714286
2026-06-12,M02,Mie Goreng Ayam,78,0,0,0,58.0,54.0,72.42857142857143
2026-06-13,M02,Mie Goreng Ayam,97,0,1,0,78.0,89.0,75.85714285714286
2026-06-14,M02,Mie Goreng Ayam,85,0,1,1,97.0,69.0,77.0
2026-06-15,M02,Mie Goreng Ayam,65,0,0,0,85.0,65.0,79.28571428571429
2026-06-16,M02,Mie Goreng Ayam,63,0,0,1,65.0,86.0,79.28571428571429
2026-06-17,M02,Mie Goreng Ayam,69,0,0,0,63.0,86.0,76.0
2026-06-18,M02,Mie Goreng Ayam,51,1,0,0,69.0,58.0,73.57142857142857
2026-06-19,M02,Mie Goreng Ayam,62,0,0,1,51.0,78.0,72.57142857142857
2026-06-20,M02,Mie Goreng Ayam,76,0,1,0,62.0,97.0,70.28571428571429
2026-06-21,M02,Mie Goreng Ayam,104,0,1,0,76.0,85.0,67.28571428571429
2026-06-22,M02,Mie Goreng Ayam,70,0,0,0,104.0,65.0,70.0
2026-06-23,M02,Mie Goreng Ayam,37,1,0,0,70.0,63.0,70.71428571428571
2026-06-24,M02,Mie Goreng Ayam,61,0,0,0,37.0,69.0,67.0
2026-06-25,M02,Mie Goreng Ayam,45,1,0,0,61.0,51.0,65.85714285714286
2026-06-26,M02,Mie Goreng Ayam,54,0,0,0,45.0,62.0,65.0
2026-06-27,M02,Mie Goreng Ayam,67,0,1,1,54.0,76.0,63.857142857142854
2026-06-28,M02,Mie Goreng Ayam,75,0,1,1,67.0,104.0,62.57142857142857
2026-06-29,M02,Mie Goreng Ayam,63,0,0,0,75.0,70.0,58.42857142857143
2026-06-30,M02,Mie Goreng Ayam,69,0,0,1,63.0,37.0,57.42857142857143
2026-07-01,M02,Mie Goreng Ayam,64,0,0,1,69.0,61.0,62.0
2026-07-02,M02,Mie Goreng Ayam,81,0,0,1,64.0,45.0,62.42857142857143
2026-07-03,M02,Mie Goreng Ayam,68,0,0,0,81.0,54.0,67.57142857142857
2026-07-04,M02,Mie Goreng Ayam,98,0,1,0,68.0,67.0,69.57142857142857
2026-07-05,M02,Mie Goreng Ayam,81,0,1,0,98.0,75.0,74.0
2026-07-06,M02,Mie Goreng Ayam,70,0,0,1,81.0,63.0,74.85714285714286
2026-07-07,M02,Mie Goreng Ayam,66,0,0,0,70.0,69.0,75.85714285714286
2026-07-08,M02,Mie Goreng Ayam,66,0,0,0,66.0,64.0,75.42857142857143
2026-07-09,M02,Mie Goreng Ayam,78,0,0,0,66.0,81.0,75.71428571428571
2026-07-10,M02,Mie Goreng Ayam,55,1,0,0,78.0,68.0,75.28571428571429
2026-07-11,M02,Mie Goreng Ayam,83,0,1,1,55.0,98.0,73.42857142857143
2026-07-12,M02,Mie Goreng Ayam,80,0,1,0,83.0,81.0,71.28571428571429
2026-07-13,M02,Mie Goreng Ayam,70,0,0,1,80.0,70.0,71.14285714285714
2026-07-14,M02,Mie Goreng Ayam,77,0,0,0,70.0,66.0,71.14285714285714
2026-07-15,M02,Mie Goreng Ayam,79,0,0,0,77.0,66.0,72.71428571428571
2026-07-16,M02,Mie Goreng Ayam,63,0,0,0,79.0,78.0,74.57142857142857
2026-07-17,M02,Mie Goreng Ayam,68,0,0,1,63.0,55.0,72.42857142857143
2026-07-18,M02,Mie Goreng Ayam,88,0,1,1,68.0,83.0,74.28571428571429
2026-07-19,M02,Mie Goreng Ayam,96,0,1,0,88.0,80.0,75.0
2026-07-20,M02,Mie Goreng Ayam,60,0,0,1,96.0,70.0,77.28571428571429
2026-07-21,M02,Mie Goreng Ayam,54,0,0,0,60.0,77.0,75.85714285714286
2026-07-22,M02,Mie Goreng Ayam,58,0,0,1,54.0,79.0,72.57142857142857
2026-07-23,M02,Mie Goreng Ayam,65,0,0,0,58.0,63.0,69.57142857142857
2026-07-24,M02,Mie Goreng Ayam,79,0,0,0,65.0,68.0,69.85714285714286
2026-07-25,M02,Mie Goreng Ayam,60,0,1,0,79.0,88.0,71.42857142857143
2026-07-26,M02,Mie Goreng Ayam,97,0,1,0,60.0,96.0,67.42857142857143
2026-07-27,M02,Mie Goreng Ayam,61,0,0,0,97.0,60.0,67.57142857142857
2026-07-28,M02,Mie Goreng Ayam,47,1,0,1,61.0,54.0,67.71428571428571
2026-07-29,M02,Mie Goreng Ayam,73,0,0,0,47.0,58.0,66.71428571428571
2026-07-30,M02,Mie Goreng Ayam,69,0,0,0,73.0,65.0,68.85714285714286
2026-07-31,M02,Mie Goreng Ayam,63,0,0,0,69.0,79.0,69.42857142857143
2026-08-01,M02,Mie Goreng Ayam,106,0,1,0,63.0,60.0,67.14285714285714
2026-08-02,M02,Mie Goreng Ayam,92,0,1,0,106.0,97.0,73.71428571428571
2026-08-03,M02,Mie Goreng Ayam,71,0,0,0,92.0,61.0,73.0
2026-08-04,M02,Mie Goreng Ayam,57,1,0,0,71.0,47.0,74.42857142857143
2026-08-05,M02,Mie Goreng Ayam,72,0,0,0,57.0,73.0,75.85714285714286
2026-08-06,M02,Mie Goreng Ayam,48,1,0,0,72.0,69.0,75.71428571428571
2026-08-07,M02,Mie Goreng Ayam,70,0,0,0,48.0,63.0,72.71428571428571
2026-08-08,M02,Mie Goreng Ayam,106,0,1,0,70.0,106.0,73.71428571428571
2026-08-09,M02,Mie Goreng Ayam,103,0,1,0,106.0,92.0,73.71428571428571
2026-08-10,M02,Mie Goreng Ayam,60,0,0,0,103.0,71.0,75.28571428571429
2026-08-11,M02,Mie Goreng Ayam,35,1,0,1,60.0,57.0,73.71428571428571
2026-08-12,M02,Mie Goreng Ayam,55,0,0,1,35.0,72.0,70.57142857142857
2026-08-13,M02,Mie Goreng Ayam,60,0,0,0,55.0,48.0,68.14285714285714
2026-08-14,M02,Mie Goreng Ayam,76,0,0,0,60.0,70.0,69.85714285714286
2026-08-15,M02,Mie Goreng Ayam,106,0,1,0,76.0,106.0,70.71428571428571
2026-08-16,M02,Mie Goreng Ayam,84,0,1,0,106.0,103.0,70.71428571428571
2026-08-17,M02,Mie Goreng Ayam,56,0,0,0,84.0,60.0,68.0
2026-08-18,M02,Mie Goreng Ayam,61,0,0,1,56.0,35.0,67.42857142857143
2026-08-19,M02,Mie Goreng Ayam,74,0,0,0,61.0,55.0,71.14285714285714
2026-08-20,M02,Mie Goreng Ayam,52,0,0,0,74.0,60.0,73.85714285714286
2026-08-21,M02,Mie Goreng Ayam,74,0,0,0,52.0,76.0,72.71428571428571
2026-08-22,M02,Mie Goreng Ayam,92,0,1,0,74.0,106.0,72.42857142857143
2026-08-23,M02,Mie Goreng Ayam,63,1,1,0,92.0,84.0,70.42857142857143
2026-08-24,M02,Mie Goreng Ayam,78,0,0,0,63.0,56.0,67.42857142857143
2026-08-25,M02,Mie Goreng Ayam,68,0,0,0,78.0,61.0,70.57142857142857
2026-08-26,M02,Mie Goreng Ayam,64,0,0,1,68.0,74.0,71.57142857142857
2026-08-27,M02,Mie Goreng Ayam,69,0,0,0,64.0,52.0,70.14285714285714
2026-08-28,M02,Mie Goreng Ayam,72,0,0,0,69.0,74.0,72.57142857142857
2026-08-29,M02,Mie Goreng Ayam,93,0,1,0,72.0,92.0,72.28571428571429
2026-08-30,M02,Mie Goreng Ayam,94,0,1,0,93.0,63.0,72.42857142857143
2024-09-17,M03,Es Teh Manis,109,0,0,1,139.0,152.0,156.0
2024-09-18,M03,Es Teh Manis,147,0,0,0,109.0,155.0,149.85714285714286
2024-09-19,M03,Es Teh Manis,125,0,0,1,147.0,145.0,148.71428571428572
2024-09-20,M03,Es Teh Manis,137,0,0,1,125.0,135.0,145.85714285714286
2024-09-21,M03,Es Teh Manis,173,0,1,1,137.0,184.0,146.14285714285714
2024-09-22,M03,Es Teh Manis,189,0,1,0,173.0,182.0,144.57142857142858
2024-09-23,M03,Es Teh Manis,144,0,0,0,189.0,139.0,145.57142857142858
2024-09-24,M03,Es Teh Manis,163,0,0,0,144.0,109.0,146.28571428571428
2024-09-25,M03,Es Teh Manis,135,0,0,0,163.0,147.0,154.0
2024-09-26,M03,Es Teh Manis,154,0,0,0,135.0,125.0,152.28571428571428
2024-09-27,M03,Es Teh Manis,149,0,0,0,154.0,137.0,156.42857142857142
2024-09-28,M03,Es Teh Manis,188,0,1,0,149.0,173.0,158.14285714285714
2024-09-29,M03,Es Teh Manis,154,0,1,1,188.0,189.0,160.28571428571428
2024-09-30,M03,Es Teh Manis,164,0,0,0,154.0,144.0,155.28571428571428
2024-10-01,M03,Es Teh Manis,144,0,0,0,164.0,163.0,158.14285714285714
2024-10-02,M03,Es Teh Manis,155,0,0,0,144.0,135.0,155.42857142857142
2024-10-03,M03,Es Teh Manis,124,0,0,1,155.0,154.0,158.28571428571428
2024-10-04,M03,Es Teh Manis,146,0,0,0,124.0,149.0,154.0
2024-10-05,M03,Es Teh Manis,152,0,1,1,146.0,188.0,153.57142857142858
2024-10-06,M03,Es Teh Manis,168,0,1,1,152.0,154.0,148.42857142857142
2024-10-07,M03,Es Teh Manis,154,0,0,0,168.0,164.0,150.42857142857142
2024-10-08,M03,Es Teh Manis,131,0,0,1,154.0,144.0,149.0
2024-10-09,M03,Es Teh Manis,141,0,0,0,131.0,155.0,147.14285714285714
2024-10-10,M03,Es Teh Manis,113,0,0,1,141.0,124.0,145.14285714285714
2024-10-11,M03,Es Teh Manis,115,1,0,0,113.0,146.0,143.57142857142858
2024-10-12,M03,Es Teh Manis,161,0,1,1,115.0,152.0,139.14285714285714
2024-10-13,M03,Es Teh Manis,153,0,1,1,161.0,168.0,140.42857142857142
2024-10-14,M03,Es Teh Manis,160,0,0,0,153.0,154.0,138.28571428571428
2024-10-15,M03,Es Teh Manis,140,0,0,0,160.0,131.0,139.14285714285714
2024-10-16,M03,Es Teh Manis,140,0,0,1,140.0,141.0,140.42857142857142
2024-10-17,M03,Es Teh Manis,125,0,0,1,140.0,113.0,140.28571428571428
2024-10-18,M03,Es Teh Manis,141,0,0,0,125.0,115.0,142.0
2024-10-19,M03,Es Teh Manis,167,0,1,1,141.0,161.0,145.71428571428572
2024-10-20,M03,Es Teh Manis,205,0,1,0,167.0,153.0,146.57142857142858
2024-10-21,M03,Es Teh Manis,158,0,0,0,205.0,160.0,154.0
2024-10-22,M03,Es Teh Manis,153,0,0,0,158.0,140.0,153.71428571428572
2024-10-23,M03,Es Teh Manis,142,0,0,0,153.0,140.0,155.57142857142858
2024-10-24,M03,Es Teh Manis,137,0,0,0,142.0,125.0,155.85714285714286
2024-10-25,M03,Es Teh Manis,151,0,0,0,137.0,141.0,157.57142857142858
2024-10-26,M03,Es Teh Manis,192,0,1,0,151.0,167.0,159.0
2024-10-27,M03,Es Teh Manis,153,0,1,1,192.0,205.0,162.57142857142858
2024-10-28,M03,Es Teh Manis,122,0,0,1,153.0,158.0,155.14285714285714
2024-10-29,M03,Es Teh Manis,135,0,0,1,122.0,153.0,150.0
2024-10-30,M03,Es Teh Manis,155,0,0,0,135.0,142.0,147.42857142857142
2024-10-31,M03,Es Teh Manis,90,1,0,1,155.0,137.0,149.28571428571428
2024-11-01,M03,Es Teh Manis,127,0,0,1,90.0,151.0,142.57142857142858
2024-11-02,M03,Es Teh Manis,193,0,1,0,127.0,192.0,139.14285714285714
2024-11-03,M03,Es Teh Manis,202,0,1,0,193.0,153.0,139.28571428571428
2024-11-04,M03,Es Teh Manis,143,0,0,0,202.0,122.0,146.28571428571428
2024-11-05,M03,Es Teh Manis,145,0,0,0,143.0,135.0,149.28571428571428
2024-11-06,M03,Es Teh Manis,84,1,0,1,145.0,155.0,150.71428571428572
2024-11-07,M03,Es Teh Manis,80,1,0,1,84.0,90.0,140.57142857142858
2024-11-08,M03,Es Teh Manis,147,0,0,0,80.0,127.0,139.14285714285714
2024-11-09,M03,Es Teh Manis,180,0,1,0,147.0,193.0,142.0
2024-11-10,M03,Es Teh Manis,195,0,1,0,180.0,202.0,140.14285714285714
2024-11-11,M03,Es Teh Manis,104,1,0,1,195.0,143.0,139.14285714285714
2024-11-12,M03,Es Teh Manis,141,0,0,0,104.0,145.0,133.57142857142858
2024-11-13,M03,Es Teh Manis,130,0,0,0,141.0,84.0,133.0
2024-11-14,M03,Es Teh Manis,168,0,0,0,130.0,80.0,139.57142857142858
2024-11-15,M03,Es Teh Manis,152,0,0,0,168.0,147.0,152.14285714285714
2024-11-16,M03,Es Teh Manis,178,0,1,1,152.0,180.0,152.85714285714286
2024-11-17,M03,Es Teh Manis,157,1,1,0,178.0,195.0,152.57142857142858
2024-11-18,M03,Es Teh Manis,126,0,0,1,157.0,104.0,147.14285714285714
2024-11-19,M03,Es Teh Manis,152,0,0,0,126.0,141.0,150.28571428571428
2024-11-20,M03,Es Teh Manis,167,0,0,0,152.0,130.0,151.85714285714286
2024-11-21,M03,Es Teh Manis,132,0,0,0,167.0,168.0,157.14285714285714
2024-11-22,M03,Es Teh Manis,128,0,0,1,132.0,152.0,152.0
2024-11-23,M03,Es Teh Manis,165,0,1,1,128.0,178.0,148.57142857142858
2024-11-24,M03,Es Teh Manis,185,0,1,0,165.0,157.0,146.71428571428572
2024-11-25,M03,Es Teh Manis,119,0,0,1,185.0,126.0,150.71428571428572
2024-11-26,M03,Es Teh Manis,138,0,0,0,119.0,152.0,149.71428571428572
2024-11-27,M03,Es Teh Manis,158,0,0,0,138.0,167.0,147.71428571428572
2024-11-28,M03,Es Teh Manis,126,0,0,0,158.0,132.0,146.42857142857142
2024-11-29,M03,Es Teh Manis,140,0,0,0,126.0,128.0,145.57142857142858
2024-11-30,M03,Es Teh Manis,180,0,1,0,140.0,165.0,147.28571428571428
2024-12-01,M03,Es Teh Manis,205,0,1,0,180.0,185.0,149.42857142857142
2024-12-02,M03,Es Teh Manis,155,0,0,0,205.0,119.0,152.28571428571428
2024-12-03,M03,Es Teh Manis,150,0,0,0,155.0,138.0,157.42857142857142
2024-12-04,M03,Es Teh Manis,145,0,0,0,150.0,158.0,159.14285714285714
2024-12-05,M03,Es Teh Manis,153,0,0,0,145.0,126.0,157.28571428571428
2024-12-06,M03,Es Teh Manis,117,0,0,1,153.0,140.0,161.14285714285714
2024-12-07,M03,Es Teh Manis,197,0,1,0,117.0,180.0,157.85714285714286
2024-12-08,M03,Es Teh Manis,178,0,1,0,197.0,205.0,160.28571428571428
2024-12-09,M03,Es Teh Manis,143,0,0,0,178.0,155.0,156.42857142857142
2024-12-10,M03,Es Teh Manis,89,1,0,1,143.0,150.0,154.71428571428572
2024-12-11,M03,Es Teh Manis,132,0,0,1,89.0,145.0,146.0
2024-12-12,M03,Es Teh Manis,145,0,0,0,132.0,153.0,144.14285714285714
2024-12-13,M03,Es Teh Manis,147,0,0,0,145.0,117.0,143.0
2024-12-14,M03,Es Teh Manis,211,0,1,0,147.0,197.0,147.28571428571428
2024-12-15,M03,Es Teh Manis,196,0,1,0,211.0,178.0,149.28571428571428
2024-12-16,M03,Es Teh Manis,172,0,0,0,196.0,143.0,151.85714285714286
2024-12-17,M03,Es Teh Manis,165,0,0,0,172.0,89.0,156.0
2024-12-18,M03,Es Teh Manis,140,0,0,0,165.0,132.0,166.85714285714286
2024-12-19,M03,Es Teh Manis,133,0,0,0,140.0,145.0,168.0
2024-12-20,M03,Es Teh Manis,123,1,0,0,133.0,147.0,166.28571428571428
2024-12-21,M03,Es Teh Manis,159,1,1,0,123.0,211.0,162.85714285714286
