date,item_id,item_name,units_sold,stockout_flag,is_weekend,is_rainy
2026-06-06,M01,Nasi Goreng Spesial,132,0,1,0
2026-06-06,M02,Mie Goreng Ayam,89,0,1,0
2026-06-06,M03,Es Teh Manis,201,0,1,0
2026-06-07,M01,Nasi Goreng Spesial,107,0,1,1
2026-06-07,M02,Mie Goreng Ayam,69,0,1,1
2026-06-07,M03,Es Teh Manis,146,0,1,1
2026-06-08,M01,Nasi Goreng Spesial,86,0,0,1
2026-06-08,M02,Mie Goreng Ayam,65,0,0,1
2026-06-08,M03,Es Teh Manis,124,0,0,1
2026-06-09,M01,Nasi Goreng Spesial,110,0,0,0
2026-06-09,M02,Mie Goreng Ayam,86,0,0,0
2026-06-09,M03,Es Teh Manis,146,0,0,0
2026-06-10,M01,Nasi Goreng Spesial,102,0,0,0
2026-06-10,M02,Mie Goreng Ayam,86,0,0,0
2026-06-10,M03,Es Teh Manis,148,0,0,0
2026-06-11,M01,Nasi Goreng Spesial,101,0,0,1
2026-06-11,M02,Mie Goreng Ayam,58,0,0,1
2026-06-11,M03,Es Teh Manis,132,0,0,1
2026-06-12,M01,Nasi Goreng Spesial,89,0,0,0
2026-06-12,M02,Mie Goreng Ayam,78,0,0,0
2026-06-12,M03,Es Teh Manis,157,0,0,0
2026-06-13,M01,Nasi Goreng Spesial,118,0,1,0
2026-06-13,M02,Mie Goreng Ayam,97,0,1,0
2026-06-13,M03,Es Teh Manis,210,0,1,0
2026-06-14,M01,Nasi Goreng Spesial,91,0,1,1
2026-06-14,M02,Mie Goreng Ayam,85,0,1,1
2026-06-14,M03,Es Teh Manis,175,0,1,1
2026-06-15,M01,Nasi Goreng Spesial,94,0,0,0
2026-06-15,M02,Mie Goreng Ayam,65,0,0,0
2026-06-15,M03,Es Teh Manis,159,0,0,0
2026-06-16,M01,Nasi Goreng Spesial,81,0,0,1
2026-06-16,M02,Mie Goreng Ayam,63,0,0,1
2026-06-16,M03,Es Teh Manis,130,0,0,1
2026-06-17,M01,Nasi Goreng Spesial,118,0,0,0
2026-06-17,M02,Mie Goreng Ayam,69,0,0,0
2026-06-17,M03,Es Teh Manis,147,0,0,0
2026-06-18,M01,Nasi Goreng Spesial,105,0,0,0
2026-06-18,M02,Mie Goreng Ayam,51,1,0,0
2026-06-18,M03,Es Teh Manis,133,0,0,0
2026-06-19,M01,Nasi Goreng Spesial,86,0,0,1
2026-06-19,M02,Mie Goreng Ayam,62,0,0,1
2026-06-19,M03,Es Teh Manis,108,0,0,1
2026-06-20,M01,Nasi Goreng Spesial,108,1,1,0
2026-06-20,M02,Mie Goreng Ayam,76,0,1,0
2026-06-20,M03,Es Teh Manis,195,0,1,0
2026-06-21,M01,Nasi Goreng Spesial,131,0,1,0
2026-06-21,M02,Mie Goreng Ayam,104,0,1,0
2026-06-21,M03,Es Teh Manis,211,0,1,0
2026-06-22,M01,Nasi Goreng Spesial,85,0,0,0
2026-06-22,M02,Mie Goreng Ayam,70,0,0,0
2026-06-22,M03,Es Teh Manis,148,0,0,0
2026-06-23,M01,Nasi Goreng Spesial,91,0,0,0
2026-06-23,M02,Mie Goreng Ayam,37,1,0,0
2026-06-23,M03,Es Teh Manis,117,1,0,0
2026-06-24,M01,Nasi Goreng Spesial,111,0,0,0
2026-06-24,M02,Mie Goreng Ayam,61,0,0,0
2026-06-24,M03,Es Teh Manis,155,0,0,0
2026-06-25,M01,Nasi Goreng Spesial,97,0,0,0
2026-06-25,M02,Mie Goreng Ayam,45,1,0,0
2026-06-25,M03,Es Teh Manis,149,0,0,0
2026-06-26,M01,Nasi Goreng Spesial,99,0,0,0
2026-06-26,M02,Mie Goreng Ayam,54,0,0,0
2026-06-26,M03,Es Teh Manis,142,0,0,0
2026-06-27,M01,Nasi Goreng Spesial,104,0,1,1
2026-06-27,M02,Mie Goreng Ayam,67,0,1,1
2026-06-27,M03,Es Teh Manis,167,0,1,1
2026-06-28,M01,Nasi Goreng Spesial,122,0,1,1
2026-06-28,M02,Mie Goreng Ayam,75,0,1,1
2026-06-28,M03,Es Teh Manis,165,0,1,1
2026-06-29,M01,Nasi Goreng Spesial,94,0,0,0
2026-06-29,M02,Mie Goreng Ayam,63,0,0,0
2026-06-29,M03,Es Teh Manis,146,0,0,0
2026-06-30,M01,Nasi Goreng Spesial,87,0,0,1
2026-06-30,M02,Mie Goreng Ayam,69,0,0,1
2026-06-30,M03,Es Teh Manis,120,0,0,1
2026-07-01,M01,Nasi Goreng Spesial,106,0,0,1
2026-07-01,M02,Mie Goreng Ayam,64,0,0,1
2026-07-01,M03,Es Teh Manis,125,0,0,1
2026-07-02,M01,Nasi Goreng Spesial,94,0,0,1
2026-07-02,M02,Mie Goreng Ayam,81,0,0,1
2026-07-02,M03,Es Teh Manis,129,0,0,1
2026-07-03,M01,Nasi Goreng Spesial,111,0,0,0
2026-07-03,M02,Mie Goreng Ayam,68,0,0,0
2026-07-03,M03,Es Teh Manis,153,0,0,0
2026-07-04,M01,Nasi Goreng Spesial,131,0,1,0
2026-07-04,M02,Mie Goreng Ayam,98,0,1,0
2026-07-04,M03,Es Teh Manis,189,0,1,0
2026-07-05,M01,Nasi Goreng Spesial,144,0,1,0
2026-07-05,M02,Mie Goreng Ayam,81,0,1,0
2026-07-05,M03,Es Teh Manis,198,0,1,0
2026-07-06,M01,Nasi Goreng Spesial,92,0,0,1
2026-07-06,M02,Mie Goreng Ayam,70,0,0,1
2026-07-06,M03,Es Teh Manis,125,0,0,1
2026-07-07,M01,Nasi Goreng Spesial,116,0,0,0
2026-07-07,M02,Mie Goreng Ayam,66,0,0,0
2026-07-07,M03,Es Teh Manis,96,1,0,0
2026-07-08,M01,Nasi Goreng Spesial,97,0,0,0
2026-07-08,M02,Mie Goreng Ayam,66,0,0,0
2026-07-08,M03,Es Teh Manis,146,0,0,0
2026-07-09,M01,Nasi Goreng Spesial,100,0,0,0
2026-07-09,M02,Mie Goreng Ayam,78,0,0,0
2026-07-09,M03,Es Teh Manis,150,0,0,0
2026-07-10,M01,Nasi Goreng Spesial,101,0,0,0
2026-07-10,M02,Mie Goreng Ayam,55,1,0,0
2026-07-10,M03,Es Teh Manis,140,0,0,0
2026-07-11,M01,Nasi Goreng Spesial,73,1,1,1
2026-07-11,M02,Mie Goreng Ayam,83,0,1,1
2026-07-11,M03,Es Teh Manis,159,0,1,1
2026-07-12,M01,Nasi Goreng Spesial,90,1,1,0
2026-07-12,M02,Mie Goreng Ayam,80,0,1,0
2026-07-12,M03,Es Teh Manis,207,0,1,0
2026-07-13,M01,Nasi Goreng Spesial,80,0,0,1
2026-07-13,M02,Mie Goreng Ayam,70,0,0,1
2026-07-13,M03,Es Teh Manis,119,0,0,1
2026-07-14,M01,Nasi Goreng Spesial,91,0,0,0
2026-07-14,M02,Mie Goreng Ayam,77,0,0,0
2026-07-14,M03,Es Teh Manis,137,0,0,0
2026-07-15,M01,Nasi Goreng Spesial,99,0,0,0
2026-07-15,M02,Mie Goreng Ayam,79,0,0,0
2026-07-15,M03,Es Teh Manis,152,0,0,0
2026-07-16,M01,Nasi Goreng Spesial,116,0,0,0
2026-07-16,M02,Mie Goreng Ayam,63,0,0,0
2026-07-16,M03,Es Teh Manis,147,0,0,0
2026-07-17,M01,Nasi Goreng Spesial,85,0,0,1
2026-07-17,M02,Mie Goreng Ayam,68,0,0,1
2026-07-17,M03,Es Teh Manis,127,0,0,1
2026-07-18,M01,Nasi Goreng Spesial,109,0,1,1
2026-07-18,M02,Mie Goreng Ayam,88,0,1,1
2026-07-18,M03,Es Teh Manis,158,0,1,1
2026-07-19,M01,Nasi Goreng Spesial,129,0,1,0
2026-07-19,M02,Mie Goreng Ayam,96,0,1,0
2026-07-19,M03,Es Teh Manis,190,0,1,0
2026-07-20,M01,Nasi Goreng Spesial,66,0,0,1
2026-07-20,M02,Mie Goreng Ayam,60,0,0,1
2026-07-20,M03,Es Teh Manis,117,0,0,1
2026-07-21,M01,Nasi Goreng Spesial,93,0,0,0
2026-07-21,M02,Mie Goreng Ayam,54,0,0,0
2026-07-21,M03,Es Teh Manis,148,0,0,0
2026-07-22,M01,Nasi Goreng Spesial,71,0,0,1
2026-07-22,M02,Mie Goreng Ayam,58,0,0,1
2026-07-22,M03,Es Teh Manis,117,0,0,1
2026-07-23,M01,Nasi Goreng Spesial,109,0,0,0
2026-07-23,M02,Mie Goreng Ayam,65,0,0,0
2026-07-23,M03,Es Teh Manis,153,0,0,0
2026-07-24,M01,Nasi Goreng Spesial,98,0,0,0
2026-07-24,M02,Mie Goreng Ayam,79,0,0,0
2026-07-24,M03,Es Teh Manis,158,0,0,0
2026-07-25,M01,Nasi Goreng Spesial,127,0,1,0
2026-07-25,M02,Mie Goreng Ayam,60,0,1,0
2026-07-25,M03,Es Teh Manis,150,1,1,0
2026-07-26,M01,Nasi Goreng Spesial,113,0,1,0
2026-07-26,M02,Mie Goreng Ayam,97,0,1,0
2026-07-26,M03,Es Teh Manis,187,0,1,0
2026-07-27,M01,Nasi Goreng Spesial,101,0,0,0
2026-07-27,M02,Mie Goreng Ayam,61,0,0,0
2026-07-27,M03,Es Teh Manis,138,0,0,0
2026-07-28,M01,Nasi Goreng Spesial,83,0,0,1
2026-07-28,M02,Mie Goreng Ayam,47,1,0,1
2026-07-28,M03,Es Teh Manis,124,0,0,1
2026-07-29,M01,Nasi Goreng Spesial,100,0,0,0
2026-07-29,M02,Mie Goreng Ayam,73,0,0,0
2026-07-29,M03,Es Teh Manis,131,0,0,0
2026-07-30,M01,Nasi Goreng Spesial,125,0,0,0
2026-07-30,M02,Mie Goreng Ayam,69,0,0,0
2026-07-30,M03,Es Teh Manis,113,1,0,0
2026-07-31,M01,Nasi Goreng Spesial,119,0,0,0
2026-07-31,M02,Mie Goreng Ayam,63,0,0,0
2026-07-31,M03,Es Teh Manis,155,0,0,0
2026-08-01,M01,Nasi Goreng Spesial,129,0,1,0
2026-08-01,M02,Mie Goreng Ayam,106,0,1,0
2026-08-01,M03,Es Teh Manis,205,0,1,0
2026-08-02,M01,Nasi Goreng Spesial,124,0,1,0
2026-08-02,M02,Mie Goreng Ayam,92,0,1,0
2026-08-02,M03,Es Teh Manis,162,1,1,0
2026-08-03,M01,Nasi Goreng Spesial,110,0,0,0
2026-08-03,M02,Mie Goreng Ayam,71,0,0,0
2026-08-03,M03,Es Teh Manis,142,0,0,0
2026-08-04,M01,Nasi Goreng Spesial,97,0,0,0
2026-08-04,M02,Mie Goreng Ayam,57,1,0,0
2026-08-04,M03,Es Teh Manis,147,0,0,0
2026-08-05,M01,Nasi Goreng Spesial,119,0,0,0
2026-08-05,M02,Mie Goreng Ayam,72,0,0,0
2026-08-05,M03,Es Teh Manis,134,0,0,0
2026-08-06,M01,Nasi Goreng Spesial,87,0,0,0
2026-08-06,M02,Mie Goreng Ayam,48,1,0,0
2026-08-06,M03,Es Teh Manis,140,0,0,0
2026-08-07,M01,Nasi Goreng Spesial,102,0,0,0
2026-08-07,M02,Mie Goreng Ayam,70,0,0,0
2026-08-07,M03,Es Teh Manis,157,0,0,0
2026-08-08,M01,Nasi Goreng Spesial,145,0,1,0
2026-08-08,M02,Mie Goreng Ayam,106,0,1,0
2026-08-08,M03,Es Teh Manis,201,0,1,0
2026-08-09,M01,Nasi Goreng Spesial,128,0,1,0
2026-08-09,M02,Mie Goreng Ayam,103,0,1,0
2026-08-09,M03,Es Teh Manis,189,0,1,0
2026-08-10,M01,Nasi Goreng Spesial,88,0,0,0
2026-08-10,M02,Mie Goreng Ayam,60,0,0,0
2026-08-10,M03,Es Teh Manis,142,0,0,0
2026-08-11,M01,Nasi Goreng Spesial,79,0,0,1
2026-08-11,M02,Mie Goreng Ayam,35,1,0,1
2026-08-11,M03,Es Teh Manis,116,0,0,1
2026-08-12,M01,Nasi Goreng Spesial,76,0,0,1
2026-08-12,M02,Mie Goreng Ayam,55,0,0,1
2026-08-12,M03,Es Teh Manis,137,0,0,1
2026-08-13,M01,Nasi Goreng Spesial,82,0,0,0
2026-08-13,M02,Mie Goreng Ayam,60,0,0,0
2026-08-13,M03,Es Teh Manis,159,0,0,0
2026-08-14,M01,Nasi Goreng Spesial,94,0,0,0
2026-08-14,M02,Mie Goreng Ayam,76,0,0,0
2026-08-14,M03,Es Teh Manis,103,1,0,0
2026-08-15,M01,Nasi Goreng Spesial,134,0,1,0
2026-08-15,M02,Mie Goreng Ayam,106,0,1,0
2026-08-15,M03,Es Teh Manis,203,0,1,0
2026-08-16,M01,Nasi Goreng Spesial,111,0,1,0
2026-08-16,M02,Mie Goreng Ayam,84,0,1,0
2026-08-16,M03,Es Teh Manis,195,0,1,0
2026-08-17,M01,Nasi Goreng Spesial,100,0,0,0
2026-08-17,M02,Mie Goreng Ayam,56,0,0,0
2026-08-17,M03,Es Teh Manis,104,1,0,0
2026-08-18,M01,Nasi Goreng Spesial,83,0,0,1
2026-08-18,M02,Mie Goreng Ayam,61,0,0,1
2026-08-18,M03,Es Teh Manis,124,0,0,1
2026-08-19,M01,Nasi Goreng Spesial,110,0,0,0
2026-08-19,M02,Mie Goreng Ayam,74,0,0,0
2026-08-19,M03,Es Teh Manis,167,0,0,0
2026-08-20,M01,Nasi Goreng Spesial,75,0,0,0
2026-08-20,M02,Mie Goreng Ayam,52,0,0,0
2026-08-20,M03,Es Teh Manis,144,0,0,0
2026-08-21,M01,Nasi Goreng Spesial,94,0,0,0
2026-08-21,M02,Mie Goreng Ayam,74,0,0,0
2026-08-21,M03,Es Teh Manis,150,0,0,0
2026-08-22,M01,Nasi Goreng Spesial,140,0,1,0
2026-08-22,M02,Mie Goreng Ayam,92,0,1,0
2026-08-22,M03,Es Teh Manis,196,0,1,0
2026-08-23,M01,Nasi Goreng Spesial,125,0,1,0
2026-08-23,M02,Mie Goreng Ayam,63,1,1,0
2026-08-23,M03,Es Teh Manis,206,0,1,0
2026-08-24,M01,Nasi Goreng Spesial,103,0,0,0
2026-08-24,M02,Mie Goreng Ayam,78,0,0,0
2026-08-24,M03,Es Teh Manis,102,1,0,0
2026-08-25,M01,Nasi Goreng Spesial,103,0,0,0
2026-08-25,M02,Mie Goreng Ayam,68,0,0,0
2026-08-25,M03,Es Teh Manis,117,1,0,0
2026-08-26,M01,Nasi Goreng Spesial,90,0,0,1
2026-08-26,M02,Mie Goreng Ayam,64,0,0,1
2026-08-26,M03,Es Teh Manis,138,0,0,1
2026-08-27,M01,Nasi Goreng Spesial,94,0,0,0
2026-08-27,M02,Mie Goreng Ayam,69,0,0,0
2026-08-27,M03,Es Teh Manis,146,0,0,0
2026-08-28,M01,Nasi Goreng Spesial,118,0,0,0
2026-08-28,M02,Mie Goreng Ayam,72,0,0,0
2026-08-28,M03,Es Teh Manis,156,0,0,0
2026-08-29,M01,Nasi Goreng Spesial,129,0,1,0
2026-08-29,M02,Mie Goreng Ayam,93,0,1,0
2026-08-29,M03,Es Teh Manis,206,0,1,0
2026-08-30,M01,Nasi Goreng Spesial,142,0,1,0
2026-08-30,M02,Mie Goreng Ayam,94,0,1,0
2026-08-30,M03,Es Teh Manis,186,0,1,0
